id,host_id,district,neighbourhood,latitude,longitude,room_type,price,min_stay,reviews,last_review,reviews_per_month,host_listings
462062,16569867,Eixample,la Nova Esquerra de l'Eixample,41.37973,2.15158,Private room,37,3,105,2019-09-15,1.65,1
462557,2298462,Eixample,Sant Antoni,41.38465,2.16216,Private room,33,2,67,2019-08-18,0.76,1
463880,2304846,Sant Martí,el Poblenou,41.39898,2.20756,Entire home/apt,90,2,131,2019-10-23,1.49,3
468912,1923383,Gràcia,la Vila de Gràcia,41.39669,2.15623,Private room,35,2,91,2019-11-06,3.07,1
469177,1432835,Eixample,Sant Antoni,41.37542,2.15904,Entire home/apt,90,3,181,2019-11-05,2.04,37
472062,2337603,Gràcia,la Vila de Gràcia,41.39852,2.16159,Entire home/apt,175,3,33,2019-08-26,0.71,5
473395,2337603,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3998,2.15177,Entire home/apt,180,4,46,2019-07-18,0.81,5
473459,2337603,Gràcia,la Vila de Gràcia,41.39902,2.15274,Entire home/apt,200,4,20,2019-06-03,0.45,5
474669,2353086,Sants-Montjuïc,Sants - Badal,41.37878,2.12902,Entire home/apt,105,3,55,2019-10-11,0.62,1
475771,1348524,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40729,2.1629,Entire home/apt,35,35,6,2019-08-27,0.07,2
475786,2358821,Gràcia,Vallcarca i els Penitents,41.41101,2.1465,Private room,75,7,0,NA,NA,1
477256,2365702,Sant Martí,el Parc i la Llacuna del Poblenou,41.40065,2.19487,Private room,15,4,188,2019-10-26,2.08,2
478173,1724144,Sants-Montjuïc,la Bordeta,41.37228,2.1423,Entire home/apt,140,3,48,2019-08-18,0.53,1
478616,726695,Eixample,la Dreta de l'Eixample,41.39594,2.1692,Private room,150,1,4,2019-09-09,0.08,1
478951,135703,Eixample,el Fort Pienc,41.39898,2.17692,Entire home/apt,180,2,85,2019-10-14,0.95,14
480975,2272146,Sants-Montjuïc,el Poble Sec,41.37205,2.16569,Private room,50,1,0,NA,NA,1
481739,2320210,Eixample,la Dreta de l'Eixample,41.39634,2.16651,Entire home/apt,90,1,13,2019-10-26,0.34,53
484390,2397234,Eixample,la Sagrada Família,41.40227,2.17517,Entire home/apt,25,32,89,2019-10-27,0.98,3
485222,2143907,Les Corts,la Maternitat i Sant Ramon,41.37972,2.12754,Private room,20,10,26,2016-08-15,0.29,1
487233,2411278,Sants-Montjuïc,el Poble Sec,41.37059,2.16522,Entire home/apt,160,4,207,2019-10-17,2.35,3
488341,9535595,Ciutat Vella,el Barri Gòtic,41.37931,2.17608,Private room,30,3,267,2019-11-04,2.94,1
490517,2320210,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40555,2.16905,Entire home/apt,95,1,24,2019-10-06,0.58,53
490803,2320210,Eixample,la Sagrada Família,41.40288,2.17184,Entire home/apt,111,1,52,2019-09-26,0.78,53
490853,2426746,Eixample,la Sagrada Família,41.40473,2.17395,Private room,19,1,471,2019-10-21,5.2,4
492963,2436080,Horta-Guinardó,el Guinardó,41.4169,2.17411,Private room,30,1,6,2019-06-01,0.76,1
493122,2365702,Sant Martí,el Parc i la Llacuna del Poblenou,41.40018,2.19436,Private room,14,3,186,2019-10-16,2.06,2
494834,2320210,Horta-Guinardó,el Baix Guinardó,41.41029,2.17108,Entire home/apt,70,1,24,2019-10-07,0.58,53
496997,1432835,Eixample,l'Antiga Esquerra de l'Eixample,41.38793,2.15853,Entire home/apt,140,3,203,2019-10-19,2.26,37
497545,1432835,Eixample,l'Antiga Esquerra de l'Eixample,41.38915,2.1578,Entire home/apt,130,3,156,2019-10-13,1.74,37
498416,1310304,Ciutat Vella,el Raval,41.38196,2.17187,Entire home/apt,39,32,9,2019-08-21,0.1,29
498632,71615,Eixample,l'Antiga Esquerra de l'Eixample,41.38544,2.15894,Entire home/apt,65,1,63,2019-10-16,0.95,30
502436,2262273,Ciutat Vella,el Barri Gòtic,41.37994,2.17728,Entire home/apt,140,33,3,2014-08-28,0.03,15
503765,2484443,Eixample,la Dreta de l'Eixample,41.39731,2.17234,Entire home/apt,150,6,78,2019-11-03,0.88,1
504653,2488904,Sants-Montjuïc,la Font de la Guatlla,41.36985,2.14287,Private room,35,2,383,2019-10-27,4.27,3
504860,2488904,Sants-Montjuïc,la Font de la Guatlla,41.37113,2.14468,Private room,35,2,364,2019-10-26,4.37,3
507074,2042948,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38639,2.18358,Private room,53,2,372,2019-10-31,4.16,1
507667,2176121,Eixample,el Fort Pienc,41.39625,2.18191,Private room,60,3,84,2019-07-28,1.09,2
507972,2303967,Gràcia,la Vila de Gràcia,41.40764,2.15373,Entire home/apt,500,5,53,2019-08-26,0.7,1
508212,2504689,Eixample,l'Antiga Esquerra de l'Eixample,41.39112,2.1561,Entire home/apt,138,4,68,2019-11-03,0.76,1
508685,2488904,Sants-Montjuïc,la Font de la Guatlla,41.36957,2.14463,Private room,25,2,304,2019-10-29,3.6,3
509048,885134,Gràcia,el Coll,41.41676,2.14768,Private room,25,1,20,2019-10-31,0.23,4
510923,2517389,Sant Andreu,el Congrés i els Indians,41.42255,2.18061,Entire home/apt,140,3,23,2017-08-14,0.3,2
511739,1447144,Eixample,la Sagrada Família,41.40238,2.17082,Entire home/apt,85,1,7,2019-09-03,0.08,90
512368,1687383,Ciutat Vella,el Raval,41.37564,2.17001,Private room,30,13,42,2019-04-30,0.49,2
512666,488117,Ciutat Vella,el Raval,41.3792,2.16749,Entire home/apt,210,6,61,2019-09-26,0.76,6
512737,488117,Ciutat Vella,el Raval,41.37733,2.16635,Entire home/apt,140,6,18,2019-08-09,0.23,6
513825,1093718,Eixample,el Fort Pienc,41.39954,2.17465,Entire home/apt,250,2,48,2019-09-29,0.54,11
514572,2534420,Eixample,la Nova Esquerra de l'Eixample,41.37989,2.14472,Entire home/apt,172,2,76,2019-10-22,1.5,1
515724,2540353,Sant Martí,el Parc i la Llacuna del Poblenou,41.39497,2.18936,Private room,38,3,142,2019-10-16,1.8,1
515729,2540372,Eixample,la Sagrada Família,41.40574,2.17556,Private room,68,3,7,2019-06-09,0.17,1
516102,1332544,Eixample,la Nova Esquerra de l'Eixample,41.38083,2.14678,Private room,52,2,58,2019-11-03,0.67,1
516340,674212,Eixample,la Dreta de l'Eixample,41.39033,2.16812,Entire home/apt,165,2,64,2018-02-05,0.71,8
517407,1093718,Eixample,el Fort Pienc,41.3994,2.17722,Entire home/apt,234,2,80,2019-10-13,0.9,11
518247,2551150,Eixample,Sant Antoni,41.37714,2.16209,Entire home/apt,135,2,51,2019-10-27,0.59,1
519566,1206797,Ciutat Vella,el Barri Gòtic,41.381100000000004,2.17891,Private room,40,2,32,2019-05-10,0.36,1
519631,1009636,Eixample,la Dreta de l'Eixample,41.3934,2.17302,Entire home/apt,198,1,415,2019-10-30,5.35,1
520389,1432835,Eixample,l'Antiga Esquerra de l'Eixample,41.38853,2.15928,Entire home/apt,150,3,193,2019-10-20,2.17,37
522705,2570705,Eixample,la Dreta de l'Eixample,41.39672,2.16975,Entire home/apt,81,4,120,2019-10-06,1.6,1
522987,1697782,Eixample,el Fort Pienc,41.39968,2.1817,Private room,18,3,232,2019-10-31,2.59,3
524582,1968590,Ciutat Vella,el Barri Gòtic,41.38048,2.18022,Entire home/apt,40,31,104,2019-10-12,1.16,2
524729,2579651,Eixample,la Sagrada Família,41.40248,2.1705,Entire home/apt,90,31,175,2019-08-28,1.95,5
526016,2585816,Eixample,Sant Antoni,41.37831,2.15957,Private room,35,3,126,2019-11-07,4.4,2
526094,2586242,Ciutat Vella,el Raval,41.37847,2.17238,Private room,50,1,39,2019-07-31,0.59,2
528979,2598629,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3976,2.15404,Private room,45,2,90,2019-11-05,1.26,2
529106,197737,Eixample,la Dreta de l'Eixample,41.3914,2.17603,Entire home/apt,80,4,36,2019-10-14,0.46,2
534410,2626568,Eixample,el Fort Pienc,41.39841,2.17741,Entire home/apt,149,3,139,2019-10-21,1.81,1
536440,2635405,Horta-Guinardó,el Baix Guinardó,41.41051,2.17175,Entire home/apt,143,3,43,2019-09-29,0.56,1
536470,2635504,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40412,2.16594,Entire home/apt,235,1,70,2019-09-04,1.04,1
537176,2638282,Eixample,Sant Antoni,41.38051,2.157,Entire home/apt,90,3,328,2019-11-07,3.72,1
538057,2320210,Eixample,la Sagrada Família,41.40271,2.17125,Entire home/apt,152,3,0,NA,NA,53
543342,177617,Eixample,l'Antiga Esquerra de l'Eixample,41.38385,2.16033,Entire home/apt,150,2,186,2019-11-06,2.08,3
543728,2555053,Eixample,Sant Antoni,41.37562,2.16511,Private room,120,5,187,2019-10-22,2.1,1
544995,2556699,Sant Martí,la Vila Olímpica del Poblenou,41.39095,2.1965,Entire home/apt,249,3,58,2019-10-24,0.66,1
545207,2680490,Eixample,la Dreta de l'Eixample,41.39022,2.17628,Private room,65,1,363,2019-10-23,4.1,1
546165,2685251,Sant Martí,el Poblenou,41.4001,2.19869,Private room,60,3,73,2019-10-14,0.82,1
546884,2320210,Eixample,la Sagrada Família,41.40261,2.1709,Entire home/apt,152,3,0,NA,NA,53
546970,2320210,Eixample,la Sagrada Família,41.40418,2.17246,Entire home/apt,152,3,0,NA,NA,53
547027,2320210,Eixample,la Sagrada Família,41.40201,2.1722,Entire home/apt,152,3,0,NA,NA,53
547170,2320210,Eixample,la Sagrada Família,41.40324,2.17126,Entire home/apt,152,3,1,2019-01-20,0.1,53
548052,1447144,Eixample,la Sagrada Família,41.40265,2.17139,Entire home/apt,85,1,108,2019-10-30,6.68,90
548085,1447144,Eixample,la Sagrada Família,41.40325,2.17075,Entire home/apt,85,1,2,2015-06-01,0.03,90
549036,2572647,Eixample,el Fort Pienc,41.39316,2.17988,Private room,38,3,150,2019-10-13,1.69,1
549068,2320210,Eixample,la Sagrada Família,41.40263,2.17245,Entire home/apt,152,3,0,NA,NA,53
549116,2320210,Eixample,la Sagrada Família,41.40198,2.17239,Entire home/apt,152,3,0,NA,NA,53
551314,2320210,Eixample,la Sagrada Família,41.40335,2.17251,Entire home/apt,152,3,0,NA,NA,53
551339,2320210,Eixample,la Sagrada Família,41.40325,2.17156,Entire home/apt,152,3,7,2019-10-02,0.34,53
551378,2689815,Eixample,l'Antiga Esquerra de l'Eixample,41.39339,2.15612,Entire home/apt,100,2,168,2019-10-13,1.89,1
554299,1221038,Ciutat Vella,el Raval,41.37647,2.16967,Entire home/apt,40,32,11,2013-11-03,0.12,1
554955,368317,Ciutat Vella,el Raval,41.38182,2.16706,Entire home/apt,60,32,1,2013-08-21,0.01,4
556979,2736874,Eixample,Sant Antoni,41.37907,2.15463,Entire home/apt,200,2,201,2019-10-25,2.28,13
557772,2741652,Eixample,l'Antiga Esquerra de l'Eixample,41.38957,2.15568,Entire home/apt,70,31,65,2019-08-02,0.83,4
558366,2745490,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38593,2.18416,Private room,39,3,48,2019-10-16,0.62,2
558549,1451449,Eixample,la Dreta de l'Eixample,41.3913,2.16539,Private room,44,5,153,2019-10-17,1.75,6
558651,2201772,Eixample,la Nova Esquerra de l'Eixample,41.38663,2.15166,Entire home/apt,320,3,32,2019-08-12,0.36,11
558886,2747795,Eixample,la Nova Esquerra de l'Eixample,41.38231,2.15002,Entire home/apt,111,3,122,2019-10-23,1.52,1
559801,2751629,Sant Andreu,Navas,41.41758,2.18742,Private room,20,1,21,2019-10-31,0.27,1
559930,1697782,Eixample,el Fort Pienc,41.40168,2.18346,Private room,25,3,247,2019-11-04,2.77,3
562807,1391607,Sants-Montjuïc,el Poble Sec,41.37334,2.15895,Entire home/apt,100,3,39,2019-10-19,0.72,88
563131,2769482,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38423,2.18124,Private room,45,2,183,2019-10-28,2.05,1
563971,2773231,Eixample,Sant Antoni,41.37707,2.15772,Entire home/apt,70,1,405,2019-10-31,4.69,1
564809,2598629,Gràcia,la Vila de Gràcia,41.39792,2.15405,Private room,45,3,57,2019-10-17,0.7,2
567855,2793529,Ciutat Vella,el Barri Gòtic,41.37871,2.17581,Private room,64,3,132,2019-11-03,1.61,1
567962,2794626,Sants-Montjuïc,la Bordeta,41.36811,2.13417,Entire home/apt,50,32,26,2019-11-02,0.3,1
568129,2795488,Eixample,la Nova Esquerra de l'Eixample,41.38214,2.15563,Private room,45,3,70,2019-10-20,0.84,2
568185,2795488,Eixample,la Nova Esquerra de l'Eixample,41.38336,2.15395,Private room,45,3,62,2019-10-27,0.71,2
568432,1809535,Eixample,l'Antiga Esquerra de l'Eixample,41.3904,2.15559,Private room,53,1,318,2019-10-28,4.65,2
569610,2700806,Sants-Montjuïc,Sants,41.37649,2.14042,Entire home/apt,120,4,44,2019-07-22,0.5,1
569824,2804421,Eixample,l'Antiga Esquerra de l'Eixample,41.39087,2.14612,Private room,29,2,4,2018-10-01,0.29,1
572646,265165,Ciutat Vella,la Barceloneta,41.37947,2.19104,Entire home/apt,27,32,45,2019-10-02,0.57,1
573024,1503151,Gràcia,la Vila de Gràcia,41.39812,2.15599,Private room,35,30,0,NA,NA,83
573095,1503151,Gràcia,la Vila de Gràcia,41.39793,2.15622,Private room,35,2,1,2012-07-11,0.01,83
575139,1354169,Ciutat Vella,el Raval,41.3846,2.16689,Entire home/apt,250,5,10,2019-03-01,0.19,3
575144,1354169,Sant Martí,la Vila Olímpica del Poblenou,41.38974,2.19567,Entire home/apt,265,4,34,2019-09-01,0.43,3
576046,2833463,Eixample,el Fort Pienc,41.40144,2.18291,Private room,30,3,46,2019-09-10,1.16,2
576383,2667830,Sants-Montjuïc,el Poble Sec,41.37185,2.16079,Private room,90,2,120,2019-10-20,1.39,1
576728,2836824,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40972,2.14022,Entire home/apt,149,6,27,2019-08-10,0.32,1
577865,2841625,Sants-Montjuïc,Hostafrancs,41.37333,2.14256,Private room,70,3,43,2018-09-22,0.98,2
578180,2843953,Sant Martí,el Clot,41.4056,2.18803,Private room,30,7,10,2014-08-08,0.11,1
578558,2846323,Eixample,el Fort Pienc,41.39786,2.18067,Entire home/apt,170,3,64,2019-10-25,0.76,1
582364,2660281,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40914,2.1465,Entire home/apt,175,2,313,2019-10-22,3.51,1
584348,2879377,Sant Martí,el Poblenou,41.39893,2.20645,Entire home/apt,85,3,122,2019-10-24,1.37,1
585762,1405013,Eixample,la Dreta de l'Eixample,41.39211,2.1703,Entire home/apt,218,1,16,2019-06-28,0.38,16
587203,2895402,Sant Martí,el Poblenou,41.40267,2.20088,Private room,35,2,144,2019-09-30,1.81,1
588268,2738055,Eixample,la Sagrada Família,41.40332,2.17753,Entire home/apt,100,6,224,2019-10-19,2.54,1
588996,2843608,Eixample,Sant Antoni,41.38054,2.15927,Entire home/apt,95,3,229,2019-11-03,2.81,1
590032,2546413,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3843,2.17989,Private room,25,5,46,2019-05-03,0.58,2
590503,6057270,Eixample,la Dreta de l'Eixample,41.39954,2.17111,Entire home/apt,69,2,467,2019-10-26,5.26,9
590943,2535569,Eixample,l'Antiga Esquerra de l'Eixample,41.38258,2.15906,Private room,125,3,69,2017-10-25,0.8,2
594235,2934588,Gràcia,la Vila de Gràcia,41.40315,2.15159,Entire home/apt,90,5,132,2019-10-21,1.5,1
594580,2937042,Gràcia,la Vila de Gràcia,41.40628,2.15583,Entire home/apt,120,1,241,2019-10-31,2.96,2
594965,2903982,Ciutat Vella,la Barceloneta,41.37725,2.18845,Entire home/apt,33,32,46,2019-08-24,0.56,1
597715,2955244,Gràcia,la Vila de Gràcia,41.40277,2.15289,Entire home/apt,90,3,74,2019-10-31,0.85,1
598329,2958781,Ciutat Vella,la Barceloneta,41.37701,2.18745,Entire home/apt,199,3,53,2019-08-25,0.67,2
600162,2968616,Nou Barris,Vilapicina i la Torre Llobeta,41.42846,2.16918,Entire home/apt,50,4,230,2019-11-04,3.3,1
600590,1906952,Eixample,la Sagrada Família,41.40569,2.17175,Private room,33,2,256,2019-10-28,2.9,2
602284,2937042,Gràcia,la Vila de Gràcia,41.40619,2.15616,Entire home/apt,120,1,37,2019-11-01,0.44,2
605186,2997406,Ciutat Vella,el Raval,41.38139,2.17258,Entire home/apt,120,32,3,2017-04-19,0.07,1
607438,2890975,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38908,2.17767,Entire home/apt,220,32,18,2018-12-17,0.24,1
610847,801450,Ciutat Vella,la Barceloneta,41.38053,2.18975,Entire home/apt,135,3,3,2019-10-13,0.11,2
611366,3031754,Eixample,la Dreta de l'Eixample,41.39454,2.16014,Entire home/apt,350,2,288,2019-11-03,3.25,1
617561,3039107,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39321,2.14504,Entire home/apt,102,2,125,2019-10-20,1.44,33
619728,2439400,Eixample,la Sagrada Família,41.40138,2.17807,Entire home/apt,81,2,47,2019-10-30,0.84,47
619775,1683936,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40279,2.20987,Entire home/apt,90,2,22,2019-09-16,0.26,14
621656,3081150,Sants-Montjuïc,Hostafrancs,41.37308,2.14181,Private room,55,2,145,2019-10-31,2.68,1
624427,2690440,Eixample,Sant Antoni,41.37553,2.15485,Entire home/apt,100,2,67,2019-10-11,1.35,3
625716,3104711,Horta-Guinardó,el Baix Guinardó,41.41355,2.17115,Entire home/apt,72,2,103,2019-09-19,1.17,1
626043,3080717,Eixample,el Fort Pienc,41.39375,2.18269,Private room,50,2,81,2019-09-29,1.01,3
627394,2123233,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38916,2.17842,Private room,55,3,19,2019-09-15,0.24,3
630566,3134685,Sant Martí,el Poblenou,41.405,2.2009,Entire home/apt,159,4,51,2019-10-02,0.6,1
631119,3137253,Eixample,l'Antiga Esquerra de l'Eixample,41.38947,2.15568,Entire home/apt,80,1,208,2018-10-02,2.41,2
632818,2123233,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38917,2.17752,Private room,95,2,24,2019-08-19,0.47,3
634786,114509,Eixample,l'Antiga Esquerra de l'Eixample,41.39101,2.15685,Private room,100,3,1,2018-05-07,0.05,3
635339,3165650,Eixample,la Dreta de l'Eixample,41.39776,2.16508,Private room,60,3,41,2019-09-07,1.25,2
636702,3099749,Eixample,la Dreta de l'Eixample,41.3974,2.17479,Entire home/apt,330,4,49,2019-10-19,0.79,1
637232,3178074,Sant Martí,Sant Martí de Provençals,41.412350000000004,2.19816,Private room,25,2,114,2019-10-05,1.75,2
638009,3182737,Sant Martí,el Parc i la Llacuna del Poblenou,41.40074,2.19445,Private room,29,2,72,2019-11-05,0.85,1
638579,396363,Eixample,Sant Antoni,41.37997,2.15772,Entire home/apt,169,3,20,2019-10-15,0.23,99
639137,1257705,Eixample,la Nova Esquerra de l'Eixample,41.3842,2.14342,Entire home/apt,104,1,15,2019-08-22,0.2,3
639820,3194412,Eixample,Sant Antoni,41.37635,2.16128,Entire home/apt,84,1,171,2019-11-05,1.96,9
639941,1391607,Gràcia,la Vila de Gràcia,41.40079,2.15513,Entire home/apt,90,3,54,2019-10-10,0.62,88
641402,3204398,Sants-Montjuïc,Sants - Badal,41.37531,2.13029,Private room,69,4,24,2019-10-08,0.79,2
641627,3205684,Eixample,la Sagrada Família,41.40797,2.17154,Private room,30,1,3,2013-05-07,0.03,1
642491,3211290,Sants-Montjuïc,Sants - Badal,41.37542,2.12228,Entire home/apt,100,21,3,2019-10-10,1.03,1
644378,3224671,Eixample,la Sagrada Família,41.40799,2.1703,Entire home/apt,45,80,10,2019-05-25,0.16,1
644534,3200533,Eixample,la Nova Esquerra de l'Eixample,41.38164,2.15732,Private room,38,30,17,2019-06-30,0.54,3
645513,3041333,Sant Martí,el Poblenou,41.39698,2.20116,Entire home/apt,110,3,150,2019-10-28,1.74,1
648112,3250864,Eixample,la Nova Esquerra de l'Eixample,41.38148,2.14399,Private room,59,2,6,2017-06-17,0.08,1
650885,3269311,Eixample,la Dreta de l'Eixample,41.38799,2.16768,Entire home/apt,250,3,185,2019-10-16,2.12,1
652294,3287071,Eixample,la Nova Esquerra de l'Eixample,41.38617,2.14553,Private room,30,32,0,NA,NA,2
653634,2747085,Gràcia,Vallcarca i els Penitents,41.41249,2.14151,Private room,41,2,56,2017-09-28,0.64,1
655071,3243301,Sants-Montjuïc,la Marina de Port,41.35842,2.14377,Entire home/apt,80,3,71,2019-10-24,0.87,2
659469,3327003,Sant Martí,el Poblenou,41.40329,2.19652,Entire home/apt,120,2,59,2019-07-14,0.72,1
662879,3347847,Sants-Montjuïc,el Poble Sec,41.37418,2.15747,Entire home/apt,130,3,83,2019-11-01,0.96,1
663096,3348832,Eixample,la Dreta de l'Eixample,41.38971,2.16594,Entire home/apt,300,3,192,2019-10-29,2.77,3
663478,2296262,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.41316,2.11233,Private room,40,3,7,2017-10-20,0.13,1
663732,3348358,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38721,2.17641,Private room,35,2,340,2019-11-04,3.96,1
666536,885134,Gràcia,Vallcarca i els Penitents,41.41583,2.14834,Private room,25,1,28,2019-10-17,0.38,4
666642,3370750,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38313,2.18409,Private room,70,3,168,2019-10-12,2.62,1
667143,3374569,Ciutat Vella,el Raval,41.38041,2.17164,Private room,78,3,268,2019-11-07,3.07,1
667177,3357515,Sant Martí,el Parc i la Llacuna del Poblenou,41.4015,2.18905,Entire home/apt,250,3,199,2019-10-22,2.36,1
667181,3235383,Nou Barris,Torre Baró,41.45554,2.18395,Private room,50,2,223,2019-09-29,2.88,1
667248,1646166,Eixample,la Dreta de l'Eixample,41.38929,2.1744,Private room,45,7,79,2014-10-25,0.91,1
667762,3378062,Horta-Guinardó,Horta,41.43944,2.15769,Private room,40,2,68,2019-10-22,0.81,5
668990,3287071,Eixample,la Nova Esquerra de l'Eixample,41.38737,2.14464,Private room,30,32,1,2019-02-21,0.11,2
670546,3397801,Eixample,la Dreta de l'Eixample,41.39013,2.16982,Entire home/apt,299,4,71,2019-10-12,0.95,3
670782,3399123,Eixample,Sant Antoni,41.37618,2.16407,Entire home/apt,105,3,182,2019-10-15,2.1,16
670956,3400078,Sant Martí,el Poblenou,41.39917,2.20653,Private room,40,2,88,2018-08-31,1.4,1
671458,3403659,Sants-Montjuïc,el Poble Sec,41.37237,2.16323,Entire home/apt,85,3,110,2019-10-25,1.27,5
672728,1391607,Eixample,el Fort Pienc,41.39857,2.17709,Entire home/apt,125,3,35,2019-10-23,0.67,88
673708,1130143,Sant Martí,el Poblenou,41.39881,2.20756,Private room,80,3,11,2019-06-24,0.13,2
673930,3409064,Gràcia,la Vila de Gràcia,41.39874,2.15913,Private room,35,1,15,2019-10-17,0.19,1
674461,3424464,Sants-Montjuïc,el Poble Sec,41.37476,2.16797,Private room,22,3,490,2019-10-28,5.6,3
675174,3429484,Nou Barris,la Prosperitat,41.44624,2.18316,Private room,30,8,0,NA,NA,3
675175,3429484,Nou Barris,la Prosperitat,41.44344,2.18127,Private room,25,90,0,NA,NA,3
677850,3447779,Sant Martí,el Parc i la Llacuna del Poblenou,41.39125,2.18364,Private room,35,12,53,2019-09-01,0.61,2
679547,2891968,Sant Martí,el Clot,41.4142,2.18726,Private room,21,4,131,2018-09-26,1.54,1
679965,3461421,Sant Martí,el Poblenou,41.40237,2.20219,Private room,33,2,231,2019-11-06,2.93,1
680808,3466606,Eixample,la Sagrada Família,41.40412,2.18075,Private room,39,2,13,2017-07-21,0.31,1
682808,3479346,Eixample,la Dreta de l'Eixample,41.39288,2.16687,Entire home/apt,399,2,166,2019-11-01,1.96,15
682871,3479346,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39742,2.14831,Entire home/apt,119,2,293,2019-10-30,3.4,15
